DATAFLOW,LAST UPDATE,freq,unit,schedule,tra_cov,tra_meas,rep_airp,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBC,2022-09,824,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBC,2023-02,315,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBC,2023-04,68,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBD,2022-07,76076,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBD,2022-09,72852,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBD,2022-11,39843,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBD,2023-01,43945,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBD,2023-03,38511,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBD,2023-05,63545,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBD,2023-07,91725,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBP,2022-07,15926,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBP,2022-09,14986,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBP,2022-11,9608,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBP,2023-01,9351,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBP,2023-03,9886,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBP,2023-05,14479,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBP,2023-07,16843,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBR,2022-07,64258,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBR,2022-09,55376,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBR,2022-11,10858,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBR,2023-01,9841,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBR,2023-03,14173,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBR,2023-05,46791,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIBR,2023-07,77415,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICA,2022-07,35901,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICA,2022-09,29363,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICA,2022-11,3869,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICA,2023-01,4927,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICA,2023-03,4485,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICA,2023-05,16433,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICA,2023-07,40720,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICB,2022-07,2263,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICB,2022-09,2210,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICB,2022-11,8,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICB,2023-04,243,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICB,2023-06,52,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICC,2022-06,105213,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICC,2022-08,136082,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICC,2022-10,104270,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICC,2022-12,58121,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICC,2023-02,43232,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICC,2023-04,100680,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICC,2023-06,130269,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICD,2023-01,246,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICD,2023-03,136,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICD,2023-05,725,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICD,2023-07,7534,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICG,2022-07,5,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICG,2022-09,2,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICG,2023-05,176,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICG,2023-07,10,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICJ,2022-07,71695,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICJ,2022-09,70320,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICJ,2022-11,20453,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICJ,2023-01,18250,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICJ,2023-03,24559,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICJ,2023-05,66762,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICJ,2023-07,96481,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICT,2022-07,7598,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICT,2022-09,8533,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICT,2022-11,188,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICT,2023-01,3,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICT,2023-03,808,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICT,2023-05,5736,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LICT,2023-07,10683,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEA,2022-07,16274,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEA,2022-09,6306,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEA,2022-11,552,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEA,2023-01,838,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEA,2023-03,739,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEA,2023-05,3960,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEA,2023-07,13302,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEE,2022-07,50125,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEE,2022-09,41828,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEE,2022-11,6033,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEE,2023-01,5906,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEE,2023-03,5229,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEE,2023-05,27671,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEE,2023-07,57699,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEO,2022-07,103476,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEO,2022-09,87510,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEO,2022-11,700,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEO,2023-01,17,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEO,2023-03,907,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEO,2023-05,44119,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIEO,2023-07,107474,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMC,2022-07,754868,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMC,2022-09,777289,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMC,2022-11,600620,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMC,2023-01,676168,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMC,2023-03,780888,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMC,2023-05,836417,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMC,2023-07,1006768,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIME,2022-07,234788,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIME,2022-09,227411,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIME,2022-11,195025,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIME,2023-01,219180,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIME,2023-03,220701,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIME,2023-05,240454,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIME,2023-07,284273,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMF,2022-07,49578,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMF,2022-09,42175,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMF,2022-11,36741,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMF,2023-01,90339,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMF,2023-03,94381,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMF,2023-05,46400,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMF,2023-07,50294,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMJ,2022-07,23722,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMJ,2022-09,23188,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMJ,2022-11,11200,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMJ,2023-01,12504,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMJ,2023-03,14271,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMJ,2023-05,19762,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMJ,2023-07,25699,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIML,2022-07,68599,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIML,2022-09,66784,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIML,2022-11,59221,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIML,2023-01,51594,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIML,2023-03,66667,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIML,2023-05,58671,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIML,2023-07,72271,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMP,2022-07,3099,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMP,2022-09,2103,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMP,2022-11,1931,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMP,2023-01,2136,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMP,2023-03,1608,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMP,2023-05,3432,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIMP,2023-07,3030,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPE,2022-07,182671,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPE,2022-09,178169,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPE,2022-11,144881,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPE,2023-01,151452,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPE,2023-03,169672,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPE,2023-05,182198,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPE,2023-07,218178,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPH,2022-07,41711,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPH,2022-09,47534,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPH,2022-11,36065,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPH,2023-01,36602,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPH,2023-03,34594,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPH,2023-05,34254,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPH,2023-07,33161,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPO,2022-07,115,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPO,2022-09,203,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPO,2022-11,119,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPO,2023-01,110,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPO,2023-03,53,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPO,2023-05,105,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPO,2023-07,109,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPQ,2022-07,22908,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPQ,2022-09,15462,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPQ,2022-11,8913,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPQ,2023-01,3894,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPQ,2023-03,4129,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPQ,2023-05,8148,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPQ,2023-07,22109,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPR,2022-07,8457,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPR,2022-09,8110,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPR,2022-11,3440,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPR,2023-01,2865,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPR,2023-03,2996,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPR,2023-05,5419,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPR,2023-07,14561,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPX,2022-07,127253,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPX,2022-09,109569,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPX,2022-11,52999,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPX,2023-01,73416,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPX,2023-03,84420,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPX,2023-05,98981,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPX,2023-07,147402,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPY,2022-07,18483,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPY,2022-09,17443,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPY,2022-11,11783,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPY,2023-01,11762,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPY,2023-03,12023,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPY,2023-05,15959,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPY,2023-07,21861,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPZ,2022-07,277928,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPZ,2022-09,280509,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPZ,2022-11,158701,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPZ,2023-01,164792,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPZ,2023-03,223616,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPZ,2023-05,315262,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIPZ,2023-07,363291,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIRA,2022-07,81072,
ESTAT:TTR00017(1.0),26/10/23 23:00:00,M,PAS,TOT,INTL_XEU27_2020,PAS_CRD,IT_LIRA,2022-09,80639,
